Day of Invoice Document Date,Month of Invoice Document Date,Product Group Code,SalesRegion,Universe Title,Year of Invoice Document Date,SalesEUR
30,September,01,NL,OFFROAD,2016,83.89
29,September,01,NL,OFFROAD,2016,222.15
28,September,01,NL,OFFROAD,2016,213.13
27,September,01,NL,OFFROAD,2016,647.12
26,September,01,NL,OFFROAD,2016,1227.13
23,September,01,NL,OFFROAD,2016,110.32
22,September,01,NL,OFFROAD,2016,74.61
21,September,01,NL,OFFROAD,2016,557.92
20,September,01,NL,OFFROAD,2016,932.15
19,September,01,NL,OFFROAD,2016,121.4991
16,September,01,NL,OFFROAD,2016,29.39
15,September,01,NL,OFFROAD,2016,391.57
14,September,01,NL,OFFROAD,2016,254.17
13,September,01,NL,OFFROAD,2016,730.58
12,September,01,NL,OFFROAD,2016,1407.3549
8,September,01,NL,OFFROAD,2016,860.06
7,September,01,NL,OFFROAD,2016,677.69
6,September,01,NL,OFFROAD,2016,368.74
5,September,01,NL,OFFROAD,2016,408.74
2,September,01,NL,OFFROAD,2016,90.06
1,September,01,NL,OFFROAD,2016,268.34
30,September,01,FR,OFFROAD,2016,9207.3086
29,September,01,FR,OFFROAD,2016,19725.8385
28,September,01,FR,OFFROAD,2016,22121.979
27,September,01,FR,OFFROAD,2016,23027.1263
26,September,01,FR,OFFROAD,2016,22090.3163
23,September,01,FR,OFFROAD,2016,9138.419
22,September,01,FR,OFFROAD,2016,18550.4983
21,September,01,FR,OFFROAD,2016,22239.0482
20,September,01,FR,OFFROAD,2016,25163.5508
19,September,01,FR,OFFROAD,2016,21653.8511
16,September,01,FR,OFFROAD,2016,10584.4388
15,September,01,FR,OFFROAD,2016,21764.6192
14,September,01,FR,OFFROAD,2016,25246.5557
13,September,01,FR,OFFROAD,2016,28273.1982
12,September,01,FR,OFFROAD,2016,21847.1058
9,September,01,FR,OFFROAD,2016,13146.4578
8,September,01,FR,OFFROAD,2016,20419.8539
7,September,01,FR,OFFROAD,2016,28373.6428
6,September,01,FR,OFFROAD,2016,19832.4823
5,September,01,FR,OFFROAD,2016,25816.4204
2,September,01,FR,OFFROAD,2016,15537.4664
1,September,01,FR,OFFROAD,2016,16781.7452
30,September,01,CH,OFFROAD,2016,107.06
29,September,01,CH,OFFROAD,2016,-84.18
28,September,01,CH,OFFROAD,2016,160.32
27,September,01,CH,OFFROAD,2016,974.25
26,September,01,CH,OFFROAD,2016,377.2
23,September,01,CH,OFFROAD,2016,71.62
22,September,01,CH,OFFROAD,2016,60.59
21,September,01,CH,OFFROAD,2016,-28.1
20,September,01,CH,OFFROAD,2016,542.96
19,September,01,CH,OFFROAD,2016,631.91
15,September,01,CH,OFFROAD,2016,-311.5
14,September,01,CH,OFFROAD,2016,592.48
13,September,01,CH,OFFROAD,2016,691.82
12,September,01,CH,OFFROAD,2016,463.3
9,September,01,CH,OFFROAD,2016,132.39
8,September,01,CH,OFFROAD,2016,1293.43
7,September,01,CH,OFFROAD,2016,343.93
6,September,01,CH,OFFROAD,2016,291.5
5,September,01,CH,OFFROAD,2016,46.17
2,September,01,CH,OFFROAD,2016,10.83
1,September,01,CH,OFFROAD,2016,17.45
30,September,01,BE,OFFROAD,2016,692.29
29,September,01,BE,OFFROAD,2016,1441.51
28,September,01,BE,OFFROAD,2016,812.5
27,September,01,BE,OFFROAD,2016,1422.7484
26,September,01,BE,OFFROAD,2016,1931.9156
23,September,01,BE,OFFROAD,2016,356.86
22,September,01,BE,OFFROAD,2016,1644.16
21,September,01,BE,OFFROAD,2016,1138.11
20,September,01,BE,OFFROAD,2016,2187.89
19,September,01,BE,OFFROAD,2016,902.7693
16,September,01,BE,OFFROAD,2016,866.47
15,September,01,BE,OFFROAD,2016,818.5697
14,September,01,BE,OFFROAD,2016,2545.6
13,September,01,BE,OFFROAD,2016,1527.12
12,September,01,BE,OFFROAD,2016,1266.93
9,September,01,BE,OFFROAD,2016,504.28
8,September,01,BE,OFFROAD,2016,1458.3431
7,September,01,BE,OFFROAD,2016,3059.5441
6,September,01,BE,OFFROAD,2016,2328.2
5,September,01,BE,OFFROAD,2016,1968.94
2,September,01,BE,OFFROAD,2016,521.8202
1,September,01,BE,OFFROAD,2016,307.42
31,October,01,NL,OFFROAD,2016,472.38
28,October,01,NL,OFFROAD,2016,28.11
27,October,01,NL,OFFROAD,2016,267.85
26,October,01,NL,OFFROAD,2016,604.03
25,October,01,NL,OFFROAD,2016,891.4249
24,October,01,NL,OFFROAD,2016,359.51
21,October,01,NL,OFFROAD,2016,71.93
20,October,01,NL,OFFROAD,2016,655.5682
19,October,01,NL,OFFROAD,2016,11.88
18,October,01,NL,OFFROAD,2016,759.5357
17,October,01,NL,OFFROAD,2016,641.23
14,October,01,NL,OFFROAD,2016,121.02
13,October,01,NL,OFFROAD,2016,339.18
12,October,01,NL,OFFROAD,2016,345.41
11,October,01,NL,OFFROAD,2016,685.4512
10,October,01,NL,OFFROAD,2016,651
7,October,01,NL,OFFROAD,2016,45.63
6,October,01,NL,OFFROAD,2016,307.61
5,October,01,NL,OFFROAD,2016,347.91
4,October,01,NL,OFFROAD,2016,407.92
3,October,01,NL,OFFROAD,2016,423.61
31,October,01,FR,OFFROAD,2016,15782.642
28,October,01,FR,OFFROAD,2016,11351.1951
27,October,01,FR,OFFROAD,2016,22632.2476
26,October,01,FR,OFFROAD,2016,23331.6753
25,October,01,FR,OFFROAD,2016,24404.8709
24,October,01,FR,OFFROAD,2016,22674.2976
21,October,01,FR,OFFROAD,2016,14051.6038
20,October,01,FR,OFFROAD,2016,23630.6342
19,October,01,FR,OFFROAD,2016,21808.1072
18,October,01,FR,OFFROAD,2016,27640.936
17,October,01,FR,OFFROAD,2016,25004.3318
14,October,01,FR,OFFROAD,2016,13555.1586
13,October,01,FR,OFFROAD,2016,22776.7635
12,October,01,FR,OFFROAD,2016,22882.2006
11,October,01,FR,OFFROAD,2016,24759.6207
10,October,01,FR,OFFROAD,2016,20914.1644
7,October,01,FR,OFFROAD,2016,13400.7417
6,October,01,FR,OFFROAD,2016,23192.1837
5,October,01,FR,OFFROAD,2016,26650.2273
4,October,01,FR,OFFROAD,2016,27583.6464
3,October,01,FR,OFFROAD,2016,26899.5012
31,October,01,CH,OFFROAD,2016,750.653
28,October,01,CH,OFFROAD,2016,121.21
27,October,01,CH,OFFROAD,2016,295.63
26,October,01,CH,OFFROAD,2016,616.61
25,October,01,CH,OFFROAD,2016,18.28
24,October,01,CH,OFFROAD,2016,405.93
21,October,01,CH,OFFROAD,2016,-206.22
20,October,01,CH,OFFROAD,2016,30.11
19,October,01,CH,OFFROAD,2016,293.01
18,October,01,CH,OFFROAD,2016,60.2
17,October,01,CH,OFFROAD,2016,683.47
13,October,01,CH,OFFROAD,2016,436.72
12,October,01,CH,OFFROAD,2016,117.88
11,October,01,CH,OFFROAD,2016,325.19
10,October,01,CH,OFFROAD,2016,490.53
7,October,01,CH,OFFROAD,2016,27.03
6,October,01,CH,OFFROAD,2016,440.938
5,October,01,CH,OFFROAD,2016,784.28
4,October,01,CH,OFFROAD,2016,702.77
3,October,01,CH,OFFROAD,2016,892.68
31,October,01,BE,OFFROAD,2016,1272.5144
28,October,01,BE,OFFROAD,2016,590.28
27,October,01,BE,OFFROAD,2016,1158.46
26,October,01,BE,OFFROAD,2016,758.78
25,October,01,BE,OFFROAD,2016,1783.15
24,October,01,BE,OFFROAD,2016,934.65
21,October,01,BE,OFFROAD,2016,163
20,October,01,BE,OFFROAD,2016,2382.25
19,October,01,BE,OFFROAD,2016,1057.95
18,October,01,BE,OFFROAD,2016,1066.47
17,October,01,BE,OFFROAD,2016,544.51
14,October,01,BE,OFFROAD,2016,271.72
13,October,01,BE,OFFROAD,2016,1464.45
12,October,01,BE,OFFROAD,2016,1813.0817
11,October,01,BE,OFFROAD,2016,1437.51
10,October,01,BE,OFFROAD,2016,1631.027
7,October,01,BE,OFFROAD,2016,363.53
6,October,01,BE,OFFROAD,2016,1122.99
5,October,01,BE,OFFROAD,2016,855.88
4,October,01,BE,OFFROAD,2016,1271.5882
3,October,01,BE,OFFROAD,2016,1512.49
30,November,01,NL,OFFROAD,2016,381
29,November,01,NL,OFFROAD,2016,368.45
28,November,01,NL,OFFROAD,2016,251.07
25,November,01,NL,OFFROAD,2016,631.01
24,November,01,NL,OFFROAD,2016,260.2
23,November,01,NL,OFFROAD,2016,605.08
22,November,01,NL,OFFROAD,2016,451.07
21,November,01,NL,OFFROAD,2016,1327.48
18,November,01,NL,OFFROAD,2016,29.84
17,November,01,NL,OFFROAD,2016,594.47
16,November,01,NL,OFFROAD,2016,432.25
15,November,01,NL,OFFROAD,2016,305.23
14,November,01,NL,OFFROAD,2016,437.46
11,November,01,NL,OFFROAD,2016,76.91
10,November,01,NL,OFFROAD,2016,538.12
9,November,01,NL,OFFROAD,2016,305.05
8,November,01,NL,OFFROAD,2016,409.08
7,November,01,NL,OFFROAD,2016,284.32
4,November,01,NL,OFFROAD,2016,155.68
3,November,01,NL,OFFROAD,2016,518.97
2,November,01,NL,OFFROAD,2016,1159.0943
30,November,01,FR,OFFROAD,2016,25923.2834
29,November,01,FR,OFFROAD,2016,27362.954
28,November,01,FR,OFFROAD,2016,27549.389
25,November,01,FR,OFFROAD,2016,13802.337
24,November,01,FR,OFFROAD,2016,22666.2243
23,November,01,FR,OFFROAD,2016,25562.0254
22,November,01,FR,OFFROAD,2016,25022.4301
21,November,01,FR,OFFROAD,2016,25081.568
18,November,01,FR,OFFROAD,2016,10465.11
17,November,01,FR,OFFROAD,2016,25295.2883
16,November,01,FR,OFFROAD,2016,25917.0872
15,November,01,FR,OFFROAD,2016,29014.7784
14,November,01,FR,OFFROAD,2016,25231.4847
11,November,01,FR,OFFROAD,2016,543.07
10,November,01,FR,OFFROAD,2016,11629.1668
9,November,01,FR,OFFROAD,2016,27555.4529
8,November,01,FR,OFFROAD,2016,30330.1154
7,November,01,FR,OFFROAD,2016,28669.3301
4,November,01,FR,OFFROAD,2016,15932.8429
3,November,01,FR,OFFROAD,2016,29092.0264
2,November,01,FR,OFFROAD,2016,29564.5438
1,November,01,FR,OFFROAD,2016,19.93
30,November,01,CH,OFFROAD,2016,351.51
